student_id,Introduction to Computer Science,Structured Programming,Structured Programming Lab,Calculus 1,Calculus 2,Discrete Mathematics,Statistical Methods,Linear Algebra,Object Oriented Programming,Object Oriented Programming Lab,Data Structures and Introduction to Algorithms,Algorithms Design and Analysis,Database Systems,Database Systems Lab,Operating Systems,Operating Systems Lab,Distributed Systems,Computer and Society,Information Systems Security,Introduction to Data Science,Introduction to Data Science Lab,Data Engineering,Data Engineering Lab,Statistics and Probability for Data Science,Artificial Intelligence,Computer Architecture for Machine Learning,Natural Language Processing,High Performance Computing for Big Data,Data Visualization,Pattern Recognition,Data Mining,Business Intelligence
20220044,4,0,3.0,2,7,8.0,8.0,5.0,,,3,1.0,7.0,,8.0,,,2.0,,,,,,8,3.0,5.0,,,,5.0,,
20220045,3,6,6.0,3,4,6.0,0.0,1.0,3.0,8.0,6,1.0,3.0,4.0,0.0,8.0,,1.0,,3.0,,,,4,2.0,3.0,,,,7.0,,
20220046,0,8,,0,5,5.0,1.0,4.0,7.0,,7,1.0,5.0,,4.0,1.0,3.0,3.0,,,,,,1,7.0,1.0,,,,1.0,,
20220047,3,2,4.0,3,0,,6.0,8.0,1.0,5.0,8,0.0,0.0,,0.0,,2.0,5.0,2.0,4.0,,,,0,,1.0,,,,,,
20220048,2,3,5.0,8,1,5.0,5.0,4.0,7.0,1.0,1,6.0,6.0,1.0,7.0,7.0,,4.0,8.0,,,,,3,2.0,7.0,,,,,,
20220049,3,0,6.0,1,1,3.0,2.0,0.0,,,6,6.0,2.0,,,,,6.0,,,,,,5,1.0,7.0,8.0,,,3.0,,
20220050,6,1,2.0,4,1,5.0,1.0,2.0,3.0,3.0,1,6.0,5.0,,7.0,1.0,,7.0,,6.0,,,,8,6.0,8.0,,,,,,
20220051,8,8,,7,4,,,,0.0,,4,3.0,3.0,0.0,2.0,,,0.0,5.0,,,,,5,0.0,,,,,,,
20220052,4,4,,4,8,7.0,,,8.0,,3,5.0,6.0,,2.0,4.0,,1.0,,,,,,5,,3.0,,,,,,
20220053,6,6,6.0,4,7,1.0,1.0,0.0,2.0,,8,2.0,,,,,,,,4.0,5.0,,,6,6.0,3.0,,,1.0,,8.0,
20220054,7,8,5.0,4,1,,4.0,5.0,3.0,,8,2.0,5.0,4.0,2.0,,,1.0,,,,,,4,0.0,,7.0,,,,,
20220055,4,6,7.0,5,5,8.0,7.0,3.0,4.0,,3,8.0,2.0,5.0,8.0,,,2.0,,,,,,2,4.0,4.0,,,,7.0,,
20220056,3,3,,1,6,8.0,4.0,3.0,1.0,2.0,7,8.0,7.0,1.0,8.0,,1.0,,,,,,,8,7.0,7.0,,,,,,
20220057,6,0,,8,1,,0.0,4.0,6.0,6.0,2,1.0,2.0,1.0,5.0,,7.0,,2.0,,,,,3,2.0,5.0,6.0,,,,,
20220058,2,5,4.0,7,6,2.0,0.0,,1.0,1.0,8,5.0,,,,,,3.0,,,,,,7,,2.0,,,,,,
20220059,2,4,6.0,0,1,3.0,5.0,1.0,7.0,7.0,2,1.0,6.0,,2.0,,3.0,8.0,,1.0,,,,0,7.0,3.0,6.0,,4.0,0.0,3.0,
20220060,5,2,,0,5,8.0,,3.0,3.0,0.0,8,5.0,4.0,,0.0,3.0,,1.0,,,,,,0,,1.0,,,,,,
20220061,4,7,5.0,4,5,,4.0,4.0,1.0,,3,3.0,2.0,,3.0,,4.0,,,,,,,1,,,,,,,,
20220062,0,4,,1,6,,,,5.0,,1,8.0,2.0,5.0,,,,,,,,,,6,4.0,,8.0,,,,,
20220063,5,5,1.0,3,8,,,0.0,2.0,5.0,3,,8.0,,,,,,,,,,,6,4.0,,2.0,,,,,
20220064,2,7,3.0,5,0,1.0,3.0,8.0,0.0,1.0,7,8.0,1.0,5.0,5.0,4.0,,6.0,1.0,,,,,4,4.0,6.0,3.0,,,5.0,,
20220065,3,3,2.0,7,6,,7.0,1.0,5.0,1.0,8,0.0,5.0,,5.0,8.0,6.0,0.0,8.0,7.0,,,,7,0.0,4.0,,,,,,
20220066,1,5,5.0,7,6,8.0,5.0,2.0,1.0,1.0,2,2.0,7.0,,2.0,,,4.0,,,,,,0,3.0,1.0,,,,0.0,,
20220067,8,6,7.0,4,2,,8.0,0.0,5.0,,2,,6.0,0.0,1.0,,,5.0,,0.0,,4.0,5.0,7,6.0,4.0,6.0,,,,2.0,
20220068,7,2,4.0,7,5,5.0,7.0,0.0,,,2,,7.0,,5.0,2.0,,5.0,5.0,0.0,5.0,6.0,,5,0.0,2.0,,5.0,7.0,,1.0,
20220069,2,3,,0,8,,,7.0,4.0,,0,,,,7.0,2.0,,,8.0,,,,,8,,8.0,,,,8.0,,
20220070,3,8,,5,5,6.0,0.0,2.0,2.0,,0,8.0,,,7.0,5.0,,8.0,,,,,,2,,,,,,,,
20220071,8,5,2.0,7,7,4.0,8.0,5.0,3.0,4.0,6,1.0,6.0,2.0,0.0,5.0,,4.0,4.0,2.0,5.0,,,1,6.0,5.0,,,,,,
20220072,1,3,7.0,8,4,4.0,7.0,3.0,4.0,3.0,6,6.0,6.0,5.0,3.0,1.0,2.0,0.0,,,,,,8,7.0,2.0,4.0,,,,,
20220073,7,6,3.0,8,3,5.0,,5.0,5.0,,3,8.0,7.0,,2.0,0.0,3.0,8.0,,,,,,7,2.0,3.0,,,,7.0,,
20220074,0,8,1.0,5,5,,6.0,0.0,0.0,,5,7.0,1.0,,,,,0.0,,0.0,2.0,,,3,,7.0,,,,,,
20220075,4,4,7.0,5,7,2.0,5.0,4.0,,,5,,,,4.0,,,8.0,,7.0,,,,7,,0.0,,,,3.0,,
20220076,6,8,7.0,7,1,0.0,6.0,8.0,2.0,2.0,0,6.0,0.0,3.0,3.0,2.0,,2.0,,,,,,1,8.0,3.0,7.0,,,7.0,,
20220077,3,8,3.0,7,8,7.0,1.0,5.0,,,1,5.0,,,8.0,,,,,,,,,5,,,,,,,,
20220078,4,7,3.0,2,3,2.0,5.0,6.0,3.0,7.0,2,5.0,7.0,3.0,1.0,2.0,3.0,3.0,3.0,,,,,8,4.0,2.0,,,,,,
20220079,0,6,1.0,3,2,4.0,5.0,1.0,6.0,1.0,6,4.0,4.0,6.0,8.0,,,4.0,,,,,,4,5.0,0.0,0.0,,,0.0,,
20220080,0,3,5.0,5,1,5.0,5.0,7.0,3.0,5.0,3,8.0,8.0,5.0,7.0,8.0,,1.0,,,,,,7,7.0,1.0,,,,,,
20220081,5,5,,2,2,1.0,6.0,4.0,8.0,0.0,2,8.0,2.0,3.0,8.0,3.0,,6.0,,,,,,3,8.0,1.0,,,,,,
20220082,2,1,4.0,4,5,0.0,2.0,7.0,5.0,8.0,1,3.0,0.0,1.0,5.0,0.0,,5.0,,,,,,0,4.0,3.0,,,,,,
20220083,3,4,8.0,1,2,,,,0.0,7.0,0,,0.0,0.0,,,,8.0,,,,,,4,,4.0,,,,,,
20220084,6,6,7.0,8,7,5.0,6.0,8.0,5.0,5.0,6,8.0,7.0,2.0,2.0,8.0,8.0,0.0,1.0,,,,,2,3.0,7.0,,,,,,
20220085,4,4,5.0,6,4,5.0,0.0,6.0,4.0,5.0,0,0.0,,,6.0,,1.0,8.0,5.0,2.0,0.0,,,5,0.0,6.0,8.0,,,,,
20220086,4,5,2.0,1,6,7.0,8.0,3.0,2.0,5.0,1,1.0,7.0,,1.0,7.0,,6.0,,,,,,0,2.0,8.0,5.0,,,,,
20220087,7,6,6.0,7,6,,0.0,5.0,7.0,,5,0.0,6.0,,1.0,7.0,7.0,4.0,1.0,,,,,4,6.0,,,,,,,
20220088,7,1,2.0,2,6,4.0,5.0,8.0,,,3,3.0,6.0,,0.0,,,1.0,,,,,,5,4.0,6.0,,,,2.0,,
20220089,7,2,7.0,3,4,2.0,2.0,3.0,6.0,2.0,3,5.0,5.0,6.0,2.0,,,8.0,,6.0,,2.0,,2,4.0,4.0,,,8.0,,,
20220090,5,8,5.0,3,5,0.0,2.0,7.0,6.0,2.0,4,0.0,4.0,,2.0,8.0,,0.0,,,,,,5,6.0,4.0,,,,0.0,,
20220091,7,2,3.0,6,0,3.0,8.0,6.0,5.0,8.0,4,8.0,2.0,6.0,5.0,4.0,,6.0,,,,,,7,7.0,3.0,4.0,,,,,
20220092,3,2,6.0,5,2,6.0,,7.0,2.0,,6,6.0,0.0,3.0,4.0,6.0,3.0,0.0,,,,,,2,7.0,5.0,,,,1.0,,
20220093,0,2,2.0,7,3,6.0,6.0,2.0,8.0,,8,4.0,7.0,,8.0,2.0,2.0,0.0,8.0,,,,,2,5.0,3.0,,,,7.0,,
20220094,5,0,0.0,4,1,,7.0,7.0,5.0,,5,4.0,3.0,3.0,4.0,0.0,,6.0,,,,,,1,3.0,6.0,,,,5.0,,
20220095,1,8,2.0,7,3,8.0,5.0,2.0,4.0,2.0,1,1.0,2.0,,5.0,8.0,,4.0,,7.0,,,,1,,8.0,,,,,,
20220096,6,2,6.0,1,6,4.0,,,,,1,6.0,8.0,,6.0,,,2.0,,,,,,6,4.0,8.0,0.0,,,,,
20220097,7,2,7.0,0,5,5.0,1.0,6.0,2.0,2.0,8,2.0,1.0,,7.0,4.0,,2.0,,,,,,7,7.0,3.0,3.0,,,4.0,,
20220098,0,6,2.0,2,8,6.0,5.0,6.0,1.0,2.0,0,4.0,6.0,3.0,2.0,6.0,1.0,2.0,8.0,,,,,8,3.0,0.0,3.0,,,,,
20220099,5,6,4.0,5,1,2.0,7.0,5.0,6.0,1.0,0,3.0,2.0,2.0,2.0,4.0,8.0,6.0,,,,,,6,2.0,3.0,2.0,,,,,
20220100,1,3,5.0,4,4,7.0,3.0,1.0,3.0,,0,1.0,5.0,,8.0,,,5.0,,5.0,,,,0,3.0,7.0,,,,3.0,,
20220101,8,6,,6,6,,2.0,5.0,2.0,,8,,3.0,,3.0,0.0,,0.0,,,,,,6,7.0,,,,,4.0,,
20220102,7,1,5.0,4,6,6.0,1.0,0.0,2.0,4.0,4,1.0,5.0,,7.0,,,7.0,,,,,,2,1.0,7.0,0.0,,,,,
20220103,2,6,5.0,8,7,3.0,7.0,,7.0,,4,0.0,,,7.0,,,7.0,,,,,,0,1.0,3.0,,,,,,
20220104,6,3,1.0,8,0,2.0,7.0,,2.0,,7,1.0,5.0,3.0,2.0,,,3.0,0.0,0.0,,,,0,7.0,8.0,,,2.0,,,
20220105,1,2,8.0,2,8,1.0,0.0,4.0,8.0,0.0,8,6.0,5.0,,2.0,1.0,,7.0,,,,,,8,3.0,3.0,8.0,,,0.0,,
20220106,1,8,5.0,8,0,4.0,,3.0,0.0,1.0,0,,,,,,,,,,,,,4,,8.0,,,,,,
20220107,2,3,4.0,6,7,6.0,2.0,5.0,0.0,2.0,4,1.0,5.0,1.0,4.0,1.0,3.0,5.0,2.0,,,,,5,0.0,3.0,,,,,,
20220108,3,3,2.0,8,1,4.0,3.0,7.0,2.0,4.0,0,3.0,5.0,3.0,1.0,,,7.0,,,,,,3,3.0,5.0,,,,,,
20220109,2,0,2.0,3,5,8.0,5.0,,,,3,1.0,4.0,,7.0,,,6.0,,,,,,1,,2.0,,,,,,
20220110,3,0,1.0,8,7,6.0,1.0,3.0,,,1,7.0,0.0,,5.0,,,1.0,6.0,,,,,2,7.0,4.0,2.0,,,,,
20220111,2,6,8.0,7,0,5.0,4.0,6.0,7.0,,1,1.0,3.0,4.0,2.0,,,7.0,,,,,,0,2.0,7.0,,,,6.0,,
20220112,8,5,,5,8,0.0,2.0,8.0,2.0,,4,,3.0,8.0,5.0,,,2.0,,,,,,1,0.0,0.0,,,,,,
20220113,3,0,2.0,8,0,5.0,,,7.0,,1,2.0,8.0,0.0,0.0,7.0,6.0,1.0,,,,,,6,0.0,8.0,,,,,,
20220114,0,7,,1,0,0.0,5.0,4.0,,,6,2.0,8.0,,,,,4.0,,,,,,5,,,,,,6.0,,
20220115,5,0,1.0,2,1,2.0,6.0,,0.0,,4,5.0,5.0,,7.0,7.0,7.0,6.0,8.0,,,,,4,8.0,8.0,6.0,,,,,
20220116,1,2,0.0,0,4,6.0,7.0,0.0,,,8,6.0,6.0,,3.0,,,3.0,0.0,8.0,,1.0,,0,7.0,8.0,1.0,7.0,2.0,,4.0,
20220117,1,0,8.0,7,1,5.0,6.0,4.0,6.0,1.0,4,7.0,4.0,8.0,4.0,7.0,7.0,2.0,,,,,,5,6.0,2.0,,,,0.0,,
20220118,7,3,,5,6,7.0,6.0,2.0,,,1,2.0,6.0,,7.0,7.0,4.0,0.0,,,,,,4,3.0,,,,,,,
20220119,2,4,,3,4,3.0,,,,,5,8.0,5.0,0.0,7.0,,,5.0,,,,,,5,3.0,,,,,,,
20220120,3,1,8.0,7,2,,2.0,,7.0,,2,5.0,7.0,5.0,,,,3.0,,,,,,3,,2.0,,,,,,
20220121,5,6,8.0,8,3,8.0,6.0,2.0,4.0,2.0,4,,6.0,,,,,8.0,,,,,,8,,0.0,,,,,,
20220122,6,3,8.0,0,7,3.0,1.0,7.0,2.0,,0,8.0,8.0,6.0,5.0,,,,5.0,7.0,,,,5,7.0,6.0,,,,1.0,,
20220123,3,5,,8,0,,,4.0,6.0,,4,,7.0,3.0,3.0,7.0,4.0,0.0,,,,,,8,6.0,0.0,3.0,,,6.0,,
20220124,8,6,2.0,6,0,,1.0,1.0,,,8,8.0,6.0,4.0,,,,6.0,,5.0,,,,5,3.0,2.0,,,,,0.0,
20220125,3,6,6.0,3,8,1.0,7.0,5.0,7.0,,7,3.0,1.0,5.0,5.0,,,6.0,4.0,,,,,2,3.0,1.0,6.0,,,7.0,,
20220126,6,0,7.0,0,3,4.0,7.0,1.0,2.0,1.0,4,4.0,7.0,5.0,1.0,3.0,,7.0,2.0,,,,,7,5.0,0.0,1.0,,,,,
20220127,3,2,3.0,1,3,,8.0,,0.0,1.0,5,7.0,,,1.0,,,2.0,6.0,,,,,2,,,,,,,,
20220128,3,0,0.0,1,1,8.0,7.0,1.0,6.0,5.0,2,0.0,1.0,3.0,6.0,8.0,,2.0,,,,,,4,1.0,5.0,,,,,,
20220129,3,3,3.0,4,8,,,,8.0,,8,4.0,,,8.0,,2.0,,3.0,,,,,7,,,,,,,,
20220130,2,0,8.0,6,8,5.0,4.0,1.0,8.0,0.0,5,8.0,5.0,,8.0,,2.0,8.0,,3.0,,,,4,6.0,0.0,8.0,,,2.0,7.0,
20220131,6,1,5.0,3,6,1.0,8.0,8.0,8.0,5.0,5,2.0,5.0,,4.0,8.0,,2.0,1.0,,,,,6,3.0,4.0,4.0,,,,,
20220132,8,7,3.0,6,6,4.0,7.0,6.0,3.0,4.0,8,5.0,7.0,6.0,1.0,1.0,,4.0,1.0,,,,,6,4.0,1.0,4.0,,,,,
20220133,8,3,1.0,7,8,1.0,2.0,4.0,5.0,8.0,6,0.0,0.0,6.0,8.0,4.0,,0.0,8.0,,,,,0,0.0,1.0,,,,3.0,,
20220134,2,8,8.0,0,3,4.0,5.0,4.0,5.0,,0,5.0,7.0,,0.0,3.0,1.0,3.0,5.0,0.0,6.0,,,5,8.0,6.0,,,7.0,2.0,7.0,
20220135,8,7,2.0,0,7,0.0,4.0,3.0,4.0,3.0,6,3.0,0.0,,8.0,,8.0,0.0,6.0,3.0,,,,3,4.0,8.0,5.0,,,,,
20220136,7,4,6.0,5,3,4.0,,5.0,,,4,,1.0,,5.0,0.0,,0.0,,,,,,2,,4.0,,,,,,
20220137,0,4,4.0,2,3,8.0,0.0,6.0,,,8,,8.0,,3.0,,,,,,,,,6,6.0,,,,,,,
20220138,4,8,,7,5,0.0,4.0,4.0,7.0,,0,7.0,8.0,3.0,0.0,0.0,8.0,6.0,,4.0,,,,0,2.0,,,,,,8.0,
20220139,6,3,,5,7,5.0,4.0,,3.0,,8,,,,,,,4.0,,,,,,6,8.0,6.0,,,,,,
20220140,1,1,5.0,8,1,,2.0,1.0,8.0,,2,8.0,2.0,,6.0,,,7.0,,,,,,5,5.0,2.0,,,,8.0,,
20220141,7,0,,8,4,4.0,6.0,7.0,5.0,,4,7.0,2.0,5.0,,,,4.0,,,,,,6,2.0,8.0,,,,4.0,,
20220142,1,3,0.0,0,5,2.0,1.0,,4.0,,2,4.0,1.0,1.0,5.0,,,6.0,,8.0,5.0,4.0,,3,8.0,0.0,,4.0,4.0,,,
20220143,5,0,0.0,5,3,4.0,6.0,5.0,8.0,,8,7.0,4.0,0.0,6.0,7.0,5.0,4.0,1.0,,,,,1,7.0,1.0,,,,1.0,,
20220144,3,7,0.0,0,8,7.0,2.0,3.0,8.0,3.0,3,7.0,1.0,2.0,6.0,,,3.0,4.0,,,,,7,0.0,7.0,2.0,,,2.0,,
20220145,3,8,7.0,5,3,4.0,4.0,,5.0,2.0,3,,,,2.0,,6.0,3.0,,7.0,,,,7,2.0,5.0,,,,,2.0,
20220146,5,6,4.0,7,8,2.0,2.0,3.0,6.0,1.0,1,2.0,5.0,1.0,6.0,,5.0,1.0,4.0,,,,,3,2.0,2.0,5.0,,,5.0,,
20220147,1,6,8.0,2,8,,7.0,4.0,,,8,6.0,,,3.0,,,6.0,7.0,,,,,8,3.0,6.0,,,,,,
20220148,0,6,7.0,5,4,,7.0,6.0,0.0,,8,,,,3.0,,,,,,,,,8,,2.0,,,,,,
20220149,5,7,1.0,4,3,7.0,7.0,0.0,4.0,,8,2.0,1.0,1.0,7.0,,4.0,6.0,2.0,,,,,7,1.0,5.0,,,,,,
20220150,5,2,,4,5,,,1.0,2.0,3.0,8,,6.0,,2.0,,,,,,,,,8,1.0,1.0,,,,,,
20220151,2,1,2.0,4,1,4.0,1.0,,6.0,0.0,1,3.0,,,0.0,7.0,,3.0,6.0,6.0,,,,4,6.0,,,,,,,
20220152,4,4,5.0,6,1,8.0,,1.0,0.0,,6,3.0,7.0,,,,,5.0,,,,,,2,1.0,7.0,,,,4.0,,
20220153,7,1,7.0,0,7,8.0,,6.0,0.0,0.0,6,,8.0,,2.0,2.0,,5.0,3.0,,,,,2,5.0,,,,,,,
20220154,7,1,0.0,7,7,7.0,5.0,3.0,7.0,,0,3.0,7.0,6.0,1.0,,,1.0,2.0,,,,,2,,8.0,,,,0.0,,
20220155,2,4,6.0,7,8,,1.0,1.0,4.0,,5,,,,3.0,,,2.0,,,,,,1,6.0,3.0,,,,7.0,,
20220156,8,1,3.0,1,4,,,3.0,5.0,,0,8.0,5.0,4.0,,,,,,,,,,8,1.0,0.0,0.0,,,5.0,,
20220157,7,6,2.0,3,2,1.0,0.0,1.0,5.0,3.0,8,0.0,6.0,,1.0,8.0,0.0,0.0,0.0,,,,,3,4.0,8.0,5.0,,,,,
20220158,3,5,4.0,3,2,,,0.0,,,8,,,,,,,1.0,,,,,,1,5.0,0.0,6.0,,,,,
20220159,2,1,7.0,1,6,7.0,5.0,7.0,7.0,,1,8.0,4.0,,2.0,4.0,4.0,0.0,2.0,,,,,6,8.0,6.0,1.0,,,5.0,,
20220160,2,5,3.0,8,3,2.0,2.0,6.0,2.0,,8,8.0,0.0,,1.0,,,5.0,1.0,,,,,7,8.0,6.0,4.0,,,,,
20220161,7,5,4.0,5,2,4.0,8.0,0.0,3.0,4.0,5,2.0,6.0,,6.0,,,1.0,,,,,,1,1.0,5.0,0.0,,,,,
20220162,6,7,7.0,5,1,5.0,8.0,2.0,0.0,,4,4.0,,,8.0,1.0,,2.0,7.0,7.0,3.0,,,1,3.0,3.0,,,7.0,,7.0,
20220163,0,2,7.0,3,5,6.0,7.0,0.0,2.0,2.0,6,0.0,1.0,1.0,7.0,7.0,,5.0,2.0,,,,,3,6.0,3.0,,,,,,
20220164,1,1,8.0,3,5,1.0,3.0,6.0,8.0,,8,7.0,4.0,0.0,0.0,3.0,6.0,1.0,0.0,,,,,6,7.0,0.0,1.0,,,7.0,,
20220165,8,6,1.0,7,5,5.0,8.0,2.0,3.0,,2,1.0,0.0,2.0,,,,2.0,,,,,,6,,2.0,,,,,,
20220166,3,4,0.0,8,5,5.0,6.0,2.0,6.0,4.0,2,5.0,6.0,5.0,3.0,1.0,,0.0,,8.0,4.0,,,8,0.0,4.0,,,1.0,,5.0,
20220167,7,1,,7,0,5.0,7.0,5.0,0.0,,7,2.0,1.0,0.0,2.0,,7.0,5.0,4.0,0.0,3.0,,,8,0.0,,,,,8.0,,
20220168,2,0,5.0,5,3,,1.0,7.0,7.0,,7,4.0,8.0,3.0,1.0,5.0,,6.0,,5.0,0.0,0.0,8.0,1,4.0,8.0,,3.0,7.0,,,
20220169,5,8,5.0,7,6,5.0,5.0,8.0,2.0,1.0,4,0.0,0.0,5.0,7.0,5.0,,1.0,,,,,,8,7.0,3.0,5.0,,,4.0,,
20220170,5,3,7.0,2,0,5.0,0.0,6.0,2.0,,4,2.0,0.0,,3.0,,5.0,2.0,,,,,,6,3.0,1.0,,,,6.0,,
20220171,6,3,7.0,2,3,6.0,,1.0,,,7,,,,8.0,,3.0,8.0,,,,,,1,,8.0,,,,4.0,,
20220172,1,3,6.0,0,4,3.0,4.0,4.0,8.0,8.0,7,5.0,0.0,3.0,6.0,3.0,8.0,5.0,,4.0,,,,6,0.0,6.0,5.0,,7.0,1.0,,
20220173,3,2,3.0,3,1,3.0,7.0,8.0,0.0,4.0,0,5.0,5.0,7.0,5.0,6.0,,0.0,0.0,6.0,7.0,,,6,2.0,4.0,,,,,5.0,
20220174,7,0,0.0,1,5,,2.0,,,,8,,3.0,,2.0,1.0,6.0,6.0,0.0,0.0,3.0,,,2,2.0,8.0,,,7.0,,1.0,
20220175,4,2,5.0,3,7,5.0,2.0,,7.0,,1,5.0,0.0,,,,,8.0,,0.0,,,,0,5.0,6.0,8.0,,,,,
20220176,8,4,7.0,2,6,0.0,1.0,1.0,,,4,3.0,6.0,,3.0,,,5.0,,,,,,5,8.0,0.0,,,,,,
20220177,7,4,,5,3,8.0,7.0,0.0,,,1,,8.0,8.0,,,,,,2.0,,0.0,,6,1.0,4.0,3.0,,,,,
20220178,2,1,0.0,7,2,3.0,4.0,1.0,4.0,6.0,8,7.0,3.0,1.0,4.0,2.0,0.0,8.0,,,,,,2,4.0,1.0,,,,,,
20220179,2,3,0.0,3,4,,8.0,5.0,0.0,1.0,4,1.0,4.0,,2.0,0.0,,1.0,8.0,4.0,,,,8,4.0,5.0,,,,6.0,7.0,1.0
20220180,6,5,6.0,7,8,5.0,8.0,8.0,,,3,,,,,,,,,,,,,2,3.0,,3.0,,,,,
20220181,0,1,0.0,7,2,2.0,,,4.0,,7,,8.0,2.0,7.0,3.0,3.0,1.0,4.0,,,,,1,7.0,4.0,6.0,,,,,
20220182,7,8,6.0,1,6,5.0,6.0,4.0,0.0,,1,5.0,7.0,,,,,4.0,,8.0,3.0,,,7,1.0,7.0,3.0,,6.0,,5.0,
20220183,0,8,,7,1,,0.0,7.0,,,6,1.0,5.0,4.0,0.0,5.0,3.0,0.0,1.0,,,,,4,0.0,6.0,,,,,,
20220184,5,8,5.0,7,4,3.0,0.0,3.0,0.0,0.0,5,4.0,0.0,7.0,7.0,4.0,,1.0,1.0,,,,,3,5.0,2.0,,,,,,
20220185,8,6,,5,6,0.0,,1.0,8.0,,4,0.0,8.0,,4.0,,,0.0,,,,,,3,,7.0,,,,0.0,,
20220186,5,2,5.0,4,5,2.0,8.0,2.0,7.0,0.0,8,5.0,5.0,2.0,3.0,6.0,,0.0,2.0,8.0,,,,3,6.0,3.0,6.0,,,4.0,5.0,
20220187,8,0,8.0,4,4,,4.0,5.0,6.0,7.0,2,7.0,2.0,,7.0,0.0,4.0,5.0,,3.0,,,,1,5.0,4.0,4.0,,,6.0,,
20220188,5,3,0.0,7,4,2.0,,,5.0,5.0,3,3.0,,,5.0,6.0,1.0,6.0,,,,,,8,8.0,1.0,,,,,,
20220189,2,7,4.0,7,6,2.0,,2.0,,,5,,4.0,,,,,,,,,,,8,2.0,,7.0,,,,,
20220190,7,1,8.0,4,7,5.0,7.0,0.0,4.0,2.0,5,7.0,6.0,0.0,3.0,5.0,5.0,4.0,7.0,,,,,1,7.0,0.0,2.0,,,4.0,,
20220191,6,5,7.0,8,7,7.0,8.0,4.0,7.0,6.0,6,,2.0,3.0,8.0,,6.0,7.0,2.0,,,,,2,3.0,,6.0,,,,,
20220192,1,3,3.0,2,8,,,3.0,0.0,,7,,2.0,3.0,8.0,1.0,,1.0,5.0,,,,,2,,8.0,,,,,,
20220193,2,5,7.0,8,1,7.0,7.0,5.0,4.0,2.0,0,8.0,5.0,7.0,0.0,0.0,,6.0,1.0,,,,,3,5.0,5.0,2.0,,,8.0,,
20220194,1,6,4.0,6,3,0.0,7.0,0.0,1.0,,5,3.0,1.0,4.0,6.0,,,5.0,,4.0,,,,8,5.0,1.0,,,,5.0,,
20220195,1,4,4.0,1,2,3.0,4.0,,,,1,6.0,5.0,4.0,7.0,,,,,6.0,,3.0,,6,1.0,,,,,,1.0,
20220196,5,0,7.0,1,0,3.0,7.0,3.0,6.0,5.0,6,1.0,4.0,0.0,7.0,,,3.0,,,,,,5,2.0,4.0,6.0,,,2.0,,
20220197,4,7,1.0,1,7,,6.0,4.0,4.0,,2,2.0,2.0,8.0,6.0,1.0,1.0,6.0,8.0,1.0,,,,6,,8.0,,,,2.0,,
20220198,1,1,1.0,8,0,0.0,0.0,8.0,1.0,4.0,4,0.0,5.0,,5.0,,0.0,5.0,,3.0,0.0,,,0,0.0,2.0,5.0,,5.0,8.0,6.0,
20220199,4,6,6.0,5,6,1.0,8.0,7.0,5.0,,1,,4.0,4.0,,,,,,1.0,,4.0,,8,5.0,6.0,,,,,,
20220200,8,3,1.0,6,2,6.0,4.0,2.0,3.0,,3,,,,8.0,,7.0,,,4.0,,,,7,,,,,,1.0,,
20220201,4,2,,3,8,4.0,,0.0,,,5,2.0,,,0.0,0.0,,,8.0,,,,,7,4.0,,,,,4.0,,
20220202,0,7,0.0,3,1,4.0,7.0,3.0,5.0,0.0,8,1.0,2.0,5.0,7.0,7.0,0.0,6.0,6.0,,,,,6,4.0,1.0,4.0,,,8.0,,
20220203,4,8,4.0,0,2,0.0,1.0,1.0,,,2,0.0,4.0,5.0,,,,2.0,,4.0,,,,8,,0.0,,,,,,
20220204,4,0,,2,5,,2.0,7.0,8.0,,2,5.0,0.0,5.0,1.0,,,3.0,,,,,,8,1.0,,,,,,,
20220205,2,0,1.0,5,2,,2.0,2.0,,,6,,,,6.0,,1.0,,,,,,,3,,7.0,,,,8.0,,
20220206,8,8,,6,6,,,,4.0,,0,3.0,7.0,,3.0,8.0,,,,,,,,8,3.0,8.0,,,,,,
20220207,2,4,4.0,7,2,4.0,5.0,4.0,3.0,,5,,3.0,7.0,6.0,6.0,,4.0,,,,,,0,1.0,6.0,,,,,,
20220208,2,8,0.0,2,2,,,1.0,2.0,,1,6.0,3.0,,,,,8.0,,,,,,4,7.0,,,,,0.0,,
20220209,8,0,4.0,2,1,2.0,2.0,0.0,2.0,7.0,7,2.0,0.0,3.0,1.0,,,2.0,,,,,,4,2.0,0.0,4.0,,,,,
20220210,8,7,8.0,2,3,5.0,2.0,4.0,3.0,,5,2.0,,,,,,1.0,,,,,,7,5.0,6.0,,,,,,
20220211,3,2,,2,3,,,7.0,,,0,3.0,3.0,,2.0,,,6.0,,,,,,8,4.0,7.0,,,,,,
20220212,2,7,3.0,4,3,,6.0,4.0,8.0,5.0,5,5.0,6.0,,,,,,,8.0,,,,7,,7.0,,,3.0,7.0,1.0,
20220213,5,7,0.0,2,8,,7.0,3.0,1.0,,2,6.0,5.0,,3.0,5.0,4.0,7.0,,,,,,4,8.0,0.0,,,,2.0,,
20220214,6,3,,4,5,,7.0,4.0,3.0,0.0,7,0.0,,,7.0,,1.0,8.0,,4.0,,,,1,,6.0,,,,7.0,,
20220215,8,6,,2,6,,1.0,4.0,,,5,,,,2.0,0.0,,6.0,2.0,,,,,5,,2.0,,,,,,
